"","dim1","dim2"
"naive.cytotoxic1423",-105.03590388364,7.89801709768414
"naive.cytotoxic11019",-101.244340115602,0.681519128552999
"naive.cytotoxic5605",-97.5423369114178,16.4394525066634
"naive.cytotoxic5971",-106.783522230769,21.3268172067842
"naive.cytotoxic6499",-117.314371131255,25.4627047386128
"naive.cytotoxic6230",-128.010136219893,24.2673037541492
"naive.cytotoxic4393",-99.6696351554513,20.3135793623086
"naive.cytotoxic9233",-108.797148794274,41.205213664296
"naive.cytotoxic9678",-105.922719389833,9.22095359783648
"naive.cytotoxic5276",-114.903931044039,26.2719638598295
"naive.cytotoxic7281",-109.907020821729,24.375921753328
"naive.cytotoxic6199",-115.224813554945,22.125003991686
"naive.cytotoxic9428",-120.241018927542,23.236023642626
"naive.cytotoxic10151",-120.579496972884,12.00631468856
"naive.cytotoxic8727",-70.9777941702559,55.4574727682623
"naive.cytotoxic6151",-129.253981492236,55.1067159816016
"naive.cytotoxic9940",-107.689003476408,-5.83221766696558
"naive.cytotoxic2587",-94.1635910429085,23.842053100883
"naive.cytotoxic7249",-116.246420514237,23.6017389419273
"naive.cytotoxic7479",-114.458882755721,11.5399418352626
"naive.cytotoxic7558",-105.418349845858,8.45047194680605
"naive.cytotoxic11882",-107.682349816763,41.8708944613415
"naive.cytotoxic8377",-110.192450223365,-0.443908228576816
"naive.cytotoxic828",-116.348788120126,11.0434223965155
"naive.cytotoxic3268",-103.197834254903,33.1836470175932
"naive.cytotoxic5161",-100.128388712413,21.2565559781304
"naive.cytotoxic5291",-116.022826536013,28.5951320286971
"naive.cytotoxic1550",-87.0738679661401,45.0769075389566
"naive.cytotoxic1554",-88.4682653463442,17.9129079052759
"naive.cytotoxic8225",-110.65765879342,28.4548839891263
"naive.cytotoxic2856",-109.46256512621,22.5742596201751
"naive.cytotoxic5048",-104.529252860046,26.3683829679808
"naive.cytotoxic1486",-121.802640525128,30.86547750374
"naive.cytotoxic2535",-90.9123737870171,54.6007956067314
"naive.cytotoxic10331",-104.794822555571,25.3627727969662
"naive.cytotoxic10830",-101.145128085377,44.942184889425
"naive.cytotoxic4669",-104.64818242392,0.976119675369192
"naive.cytotoxic5213",-102.003795202464,17.6854403869418
"naive.cytotoxic440",-123.977666210237,12.8915569926904
"naive.cytotoxic10538",-86.7924293293683,9.32108303679893
"naive.cytotoxic2515",-104.306384565327,26.3249336454145
"naive.cytotoxic5195",-108.397924827149,38.7336970296266
"naive.cytotoxic7519",-100.570677452302,34.6388443216799
"naive.cytotoxic4237",-112.51834186775,31.2623300707411
"naive.cytotoxic2743",-102.428556644435,18.4576203970646
"naive.cytotoxic7371",-106.006955289674,48.3304058911644
"naive.cytotoxic2698",-118.009126293972,25.8298594788786
"naive.cytotoxic11767",-110.656794884324,43.1226567310838
"naive.cytotoxic4101",-108.290140672123,12.0690730042453
"naive.cytotoxic11375",-105.166175843165,13.8558976881884
"naive.cytotoxic4226",-121.560309911007,28.7202316540718
"naive.cytotoxic1716",-104.156839568932,33.7278677776239
"naive.cytotoxic11477",-114.295686036995,26.784777301177
"naive.cytotoxic4875",-117.360274079747,16.4879147124079
"naive.cytotoxic2637",-119.592613696397,19.4659402019433
"naive.cytotoxic9804",-106.393784572685,41.7538983912355
"naive.cytotoxic11796",-114.293097965392,12.4524175123246
"naive.cytotoxic7228",-98.2617704287963,36.4614482205623
"naive.cytotoxic4238",-119.107549829089,20.1050689945324
"naive.cytotoxic4855",-91.3942462955779,18.3248941229668
"naive.cytotoxic7788",-91.1539384714674,22.1483730043
"naive.cytotoxic1099",-115.563340435291,11.9601658173725
"naive.cytotoxic8603",-114.771112599128,33.5460721113069
"naive.cytotoxic4449",-103.263872378817,26.9708495937465
"naive.cytotoxic6547",-120.503165393927,29.5503535506245
"naive.cytotoxic4864",-101.178258562359,45.9482531639984
"naive.cytotoxic11861",-100.773253990291,20.995961807211
"naive.cytotoxic5327",-97.0612365825635,13.4208915138767
"naive.cytotoxic2783",-100.888744298443,35.2483124477237
"naive.cytotoxic10784",-117.486761142262,23.4334011654499
"naive.cytotoxic576",-119.207412757154,34.2146129715997
"naive.cytotoxic3669",-121.868685346962,20.1937313050515
"naive.cytotoxic67",-133.381637754054,33.1382124400454
"naive.cytotoxic655",-114.957918820341,19.4388467594426
"naive.cytotoxic778",-99.4148976323329,21.1097448318371
"naive.cytotoxic7860",-115.621772631932,26.1204872571529
"naive.cytotoxic962",-95.5531815772919,40.0906058729759
"naive.cytotoxic5186",-103.635415836246,23.8470503134083
"naive.cytotoxic3470",-107.096066256571,6.95489944095069
"naive.cytotoxic4770",-106.385496818711,18.7826827815596
"naive.cytotoxic5707",-117.870992223764,32.840471270511
"naive.cytotoxic8394",-99.0981150651359,53.344091672428
"naive.cytotoxic607",-108.99678335431,30.879977900097
"naive.cytotoxic21",-118.389836109305,18.2341732215405
"naive.cytotoxic5363",-99.8064856406874,60.8313979102745
"naive.cytotoxic3299",-106.106154774593,-7.24347510339493
"naive.cytotoxic686",-103.447806205356,19.305168196422
"naive.cytotoxic4994",-106.499487686415,25.5801973496752
"naive.cytotoxic6135",-101.875712152474,41.4195120688015
"naive.cytotoxic8274",-102.537514697741,24.7866806400252
"naive.cytotoxic9651",-114.378378278472,15.7545129146344
"naive.cytotoxic4515",-129.17810008082,33.5547152720104
"naive.cytotoxic8039",-114.143298432606,8.34198966111494
"naive.cytotoxic1790",-97.5572295798785,51.5881453349447
"naive.cytotoxic11830",-114.488142534532,30.3273693138022
"naive.cytotoxic7335",-86.4604033755936,41.9446561237205
"naive.cytotoxic5954",-69.3755125755168,81.0400334881092
"naive.cytotoxic5771",-96.9843955552521,27.0984671691224
"naive.cytotoxic4088",-103.89858145814,34.972388576774
"naive.cytotoxic6182",-110.611626830111,21.1310815032973
"naive.cytotoxic11662",-110.28928127417,17.1838477498891
"naive.cytotoxic11691",-105.865395376052,29.8688917565393
"naive.cytotoxic1188",-111.522595718984,12.4368309518414
"naive.cytotoxic3338",-125.75604885643,29.0048098194891
"naive.cytotoxic8636",-105.058747816505,11.9273875889575
"naive.cytotoxic1202",-113.164568918628,49.5163083865525
"naive.cytotoxic7886",-95.5095120359731,22.3152070380413
"naive.cytotoxic1139",-105.106172637812,25.7616052244581
"naive.cytotoxic10757",-103.759248971287,27.3979167263192
"naive.cytotoxic1737",-120.536473273624,31.068829843352
"naive.cytotoxic4545",-96.1911749979666,30.9875152442568
"naive.cytotoxic938",-112.819357537531,32.1879777198708
"naive.cytotoxic7465",-106.465331766173,23.628186719309
"naive.cytotoxic5452",-100.599313184176,17.4673798032499
"naive.cytotoxic188",-106.897093276143,24.5117507724056
"naive.cytotoxic10950",-117.970104718072,25.2990972033978
"naive.cytotoxic1963",-115.288286937542,30.8622849621361
"naive.cytotoxic5223",-120.271126508459,23.9495966300699
"naive.cytotoxic6364",-109.680713728046,31.0710558124725
"naive.cytotoxic8865",-85.386734917162,29.9867678314148
"naive.cytotoxic2354",-122.822468337414,34.2103797279322
"naive.cytotoxic11851",-120.911107653886,21.035321048327
"naive.cytotoxic3199",-108.569879973871,10.7677545253855
"naive.cytotoxic4676",-117.786833963598,31.2964559501324
"naive.cytotoxic2373",-113.290185205561,16.1024450362104
"naive.cytotoxic8099",-114.721908065047,13.6761470951231
"naive.cytotoxic6490",-113.087257629331,-7.0756070205479
"naive.cytotoxic4096",-126.437488071655,9.17501556417356
"naive.cytotoxic6198",-122.218855872357,11.253577558307
"naive.cytotoxic8884",-101.297651396024,25.4160278562246
"naive.cytotoxic8123",-104.505085480355,33.4904483409633
"naive.cytotoxic8569",-71.7092259946675,67.1008979186955
"naive.cytotoxic10114",-105.916562869535,6.24143124860831
"naive.cytotoxic2985",-128.019183402994,20.7288447088631
"naive.cytotoxic5249",-97.7271281487401,34.0926891443238
"naive.cytotoxic2493",-99.968941893644,11.0492723652832
"naive.cytotoxic1598",-117.307896969375,23.6182210055368
"naive.cytotoxic11221",-102.568810943532,27.5536429162278
"naive.cytotoxic7298",-120.965956400911,30.3527024915546
"naive.cytotoxic4798",-112.282044266539,17.5900187690124
"naive.cytotoxic9153",-108.043807670366,15.8262187085215
"naive.cytotoxic5691",-110.074485009439,16.8795000723269
"naive.cytotoxic5654",-102.907720601646,22.046865971375
"naive.cytotoxic5414",-113.655850912254,35.3630090480015
"naive.cytotoxic9786",-106.682647395783,46.8156131752275
"naive.cytotoxic3225",-108.297195860233,8.887647028671
"naive.cytotoxic5584",-98.8336499747464,21.4269467058556
"naive.cytotoxic2003",-124.156818241009,7.74482285441817
"naive.cytotoxic9787",-107.048232935895,13.8540275016558
"naive.cytotoxic1449",-102.729357900688,30.7233006482539
"naive.cytotoxic1353",-126.165909731803,28.3075696720856
"naive.cytotoxic9271",-113.941134358736,22.58594841588
"naive.cytotoxic11903",-97.0402025152226,41.4502299246008
"naive.cytotoxic11795",-119.264616999877,24.8212228250164
"naive.cytotoxic9761",-96.1998113310752,28.5886227610693
"naive.cytotoxic8456",-112.291992875488,32.5339286071537
"naive.cytotoxic10631",-96.5293854605283,25.9192701140356
"naive.cytotoxic10404",-98.2667254828011,23.7820941086678
"naive.cytotoxic1805",-99.917925758352,19.3728423449111
"naive.cytotoxic9908",-110.571882732627,41.8397746323165
"naive.cytotoxic8083",-89.7476401965443,24.0443288535351
"naive.cytotoxic11743",-117.885239215139,40.3169336739325
"naive.cytotoxic3721",-112.273300790372,-2.2593444570627
"naive.cytotoxic3332",-113.093418124245,6.40364931097906
"naive.cytotoxic11844",-125.595107520567,7.56296116792766
"naive.cytotoxic1586",-113.086381330521,15.7942804864356
"naive.cytotoxic10786",-111.919615370656,7.84095687873652
"naive.cytotoxic5564",-106.42097590712,40.0677672664083
"naive.cytotoxic10635",-108.210131999742,21.1914906987859
"naive.cytotoxic4608",-121.304847727213,3.63174719055105
"naive.cytotoxic2491",-122.8378820311,27.665374223872
"naive.cytotoxic6347",-115.629528086872,18.6695549110519
"naive.cytotoxic4965",-116.113157165739,16.0481019910577
"naive.cytotoxic3081",-111.053381298445,11.8988058184374
"naive.cytotoxic5875",-96.4275942102293,26.7096156898929
"naive.cytotoxic8300",-109.8362162149,35.2127066075346
"naive.cytotoxic1725",-114.952942252459,19.6786053570613
"naive.cytotoxic8605",-95.3375823117915,22.5886112648958
"naive.cytotoxic1583",-119.48316386107,22.6102079747784
"naive.cytotoxic9693",-109.641980872329,26.3919284866269
"naive.cytotoxic4736",-93.0843178781361,42.1706107343649
"naive.cytotoxic11144",-105.083300502923,18.7965359445709
"naive.cytotoxic3000",-116.178820227186,3.30043739928066
"naive.cytotoxic6525",-114.760395741532,20.0863192812097
"naive.cytotoxic2500",-100.767091355693,34.8062714853718
"naive.cytotoxic3186",-111.29755326487,32.4775500111585
"naive.cytotoxic2731",-109.025410943152,30.8819918476596
"naive.cytotoxic11436",-104.225521755904,1.73388656489633
"naive.cytotoxic1558",-103.27141736139,31.1998419928618
"naive.cytotoxic584",-108.351318788826,9.14021257060703
"naive.cytotoxic5747",-109.265407793146,30.3346606371902
"naive.cytotoxic6219",-101.77439527782,43.81219881745
"naive.cytotoxic5369",-103.341748624765,16.2186728006804
"naive.cytotoxic3778",-115.942864996592,9.12865309998902
"naive.cytotoxic3938",-102.121971551442,7.1662390273653
"naive.cytotoxic7410",-97.2883419845469,41.8972582988689
"naive.cytotoxic2934",-124.927818098782,12.0297895925885
"naive.cytotoxic4439",-118.890421862077,29.7238155095413
"naive.cytotoxic7291",-110.116074673146,31.5710998566152
"naive.cytotoxic943",-101.06143813061,39.9564524361336
"naive.cytotoxic1168",-117.864841723187,4.19882096329822
"naive.cytotoxic5795",-109.170509968352,16.4153796132529
"naive.cytotoxic8106",-71.8333099231681,38.8500612648436
"naive.cytotoxic991",-100.900738170157,19.7828849209075
"naive.cytotoxic7587",-119.912617024095,15.4525230701279
"naive.cytotoxic9177",-114.947457489412,36.2228744771071
"naive.cytotoxic3176",-92.1480816658351,43.1197127331889
"naive.cytotoxic379",-96.5169687619559,27.8707411829111
"naive.cytotoxic286",-108.402923981714,43.2643869709096
"naive.cytotoxic4992",-120.626050825861,12.7034600739487
"naive.cytotoxic11437",-117.090331199292,31.3512944925384
"naive.cytotoxic7612",-89.9313518392996,24.6619638251623
"naive.cytotoxic491",-106.928414116813,25.4255978485393
"naive.cytotoxic724",-114.219941742812,26.3046016352343
"naive.cytotoxic7286",-120.286583374784,26.9479589223712
"naive.cytotoxic10338",-104.120759584706,44.1412250823997
"naive.cytotoxic7284",-126.727549943811,7.50450679465434
"naive.cytotoxic2114",-104.870180645033,17.7894345121505
"naive.cytotoxic1705",-102.76380056779,36.4010588681319
"naive.cytotoxic3444",-108.557079300383,29.3183222716228
"naive.cytotoxic5628",-119.062769051668,19.0386643394553
"naive.cytotoxic6350",-109.166407517697,40.6392456947321
"naive.cytotoxic3006",-113.472607702856,47.4127712011217
"naive.cytotoxic4136",-108.639330000445,18.2120219095974
"naive.cytotoxic5897",-89.1084500320784,35.9133969021958
"naive.cytotoxic1687",-94.5713856450874,43.1638230671083
"naive.cytotoxic2622",-91.6850476556208,36.3606778860124
"naive.cytotoxic7403",-114.739097070285,14.8985049789424
"naive.cytotoxic1149",-70.7006829983817,15.0093572001814
"naive.cytotoxic3371",-103.362666488777,17.9447517948966
"naive.cytotoxic3361",-101.597575476822,28.9508861425372
"naive.cytotoxic7792",-103.018780397197,40.9473766853609
"naive.cytotoxic6339",-118.437156256369,21.6158595678318
"naive.cytotoxic3446",-104.631550619447,29.6318069558209
"naive.cytotoxic2364",-87.7929105978334,11.720210697808
"naive.cytotoxic1900",-110.860377490428,27.6360274385462
"naive.cytotoxic7256",-117.0775621048,33.3821851604565
"naive.cytotoxic5190",-115.470939576667,13.5221143509276
"naive.cytotoxic5903",-116.531819340812,18.143287844769
"naive.cytotoxic8328",-103.723117353239,21.0346345966572
"naive.cytotoxic6735",-115.212345871403,18.7100824952276
"naive.cytotoxic6685",-120.442539971056,33.1191492735836
"naive.cytotoxic10294",-104.728234459944,36.6502006737524
"naive.cytotoxic5346",-108.648822840524,22.8148126477846
"naive.cytotoxic4901",-108.758422252889,1.21746202502132
"naive.cytotoxic289",-117.455518607845,9.7397896865588
"naive.cytotoxic7709",-107.812356365704,14.3925482696997
"naive.cytotoxic10393",-96.8416327454445,23.3074441273613
"naive.cytotoxic8668",-129.404508554799,7.09757213238091
"naive.cytotoxic5428",-116.189447935858,7.75190363849932
"naive.cytotoxic3827",-105.454379483632,25.2770742687056
"naive.cytotoxic2173",-99.0170171962213,5.93333143393773
"naive.cytotoxic1740",-109.620447357894,22.814138672018
"naive.cytotoxic4709",-104.079576902339,11.2260776025048
"naive.cytotoxic10247",-105.759522590542,32.4162108154163
"naive.cytotoxic6759",-94.5845719613573,26.5824717310721
"naive.cytotoxic4305",-89.4145195742549,27.2795847742581
"naive.cytotoxic723",-96.3275413781348,50.5427575859734
"naive.cytotoxic7931",-121.314136301012,12.1426916142782
"naive.cytotoxic8553",-99.6811047690066,25.9188006384254
"naive.cytotoxic7129",-104.714910819058,25.896416428121
"naive.cytotoxic6693",-116.79359684377,4.51819459888338
"naive.cytotoxic8679",-112.819928970268,40.7699936438795
"naive.cytotoxic9917",-112.218905667324,40.1422744038035
"naive.cytotoxic8077",-97.2166184881861,35.1158764021561
"naive.cytotoxic9383",-107.870282548505,23.580108917264
"naive.cytotoxic2434",-122.401255342636,1.75109487939371
"naive.cytotoxic3306",-109.022816556728,28.2828967409192
"naive.cytotoxic11354",-117.00655046745,33.2263480550723
"naive.cytotoxic3492",-95.7078566174211,22.1417189411252
"naive.cytotoxic583",-106.054807878973,23.8801201028855
"naive.cytotoxic1788",-123.296445159484,31.9148384987828
"naive.cytotoxic4211",-101.516427158866,38.8612965987617
"naive.cytotoxic4015",-113.103704172532,16.922234489921
"naive.cytotoxic6328",-104.340326188427,25.665863160201
"naive.cytotoxic9258",-107.476478908469,31.9786955445635
"naive.cytotoxic7964",-113.981093344583,43.6494301159472
"naive.cytotoxic10777",-118.649795005534,26.0389572834755
"naive.cytotoxic7420",-120.592703084905,43.9291493292466
"naive.cytotoxic9209",-101.837753992205,40.7845430919602
"naive.cytotoxic2649",-86.5805700410956,31.1981316734983
"naive.cytotoxic377",-86.7587027832369,21.8280188490285
"naive.cytotoxic5790",-115.717992761351,40.1181682126707
"naive.cytotoxic8881",-105.172444182296,13.6239467704201
"naive.cytotoxic6320",-90.2492615698473,20.9090059253189
"naive.cytotoxic9501",-110.736669222931,26.0155856231006
"naive.cytotoxic5600",-134.02235326698,49.8053067019288
"naive.cytotoxic8175",-110.508614561958,15.8415631921773
"naive.cytotoxic9654",-106.741685273401,65.9380147691951
"naive.cytotoxic2194",-110.73947648698,41.7807830608255
"naive.cytotoxic8938",-116.738026613997,26.7113205872193
"naive.cytotoxic9568",-112.053058219884,22.1699183883651
"naive.cytotoxic5096",-112.264521996572,20.4178802878746
"naive.cytotoxic11331",-125.431297172681,38.2764881589932
"naive.cytotoxic5147",-82.6870360412215,7.0710065990037
"naive.cytotoxic8334",-116.123894928674,4.16856951111115
"naive.cytotoxic886",-103.306484175614,7.0785963173019
"naive.cytotoxic3924",-104.032920467958,29.7444218434088
"naive.cytotoxic5391",-107.193653308912,15.4903022081432
"naive.cytotoxic8944",-102.793719869714,18.0981989168047
"naive.cytotoxic2481",-81.2045621877788,36.4731505148281
"naive.cytotoxic6077",-109.677395422093,39.6927239739789
"naive.cytotoxic11881",-99.9974409706243,13.4025341782649
"naive.cytotoxic11911",-99.9145922915816,58.1699746420663
"naive.cytotoxic6260",-110.574635915356,32.5569658324734
"naive.cytotoxic11215",-108.200865753998,31.6632091636251
"naive.cytotoxic2878",-89.3058760773508,37.0593731710645
"naive.cytotoxic8652",-117.521101141663,26.7217090471927
"naive.cytotoxic334",-113.713821095721,2.44959245292264
"naive.cytotoxic23",-119.928780504254,32.6869077393438
"naive.cytotoxic7218",-119.656334501056,18.2530935695438
"naive.cytotoxic3734",-93.8456924287155,31.3249041937911
